StartTime,Open,High,Low,Close,Duration_Sec,Efficiency
2004-01-07 19:45:41.171,1.2648599,1.2653501,1.263545,1.26461,1514,0.003147355
2004-01-07 20:10:55.708,1.26451,1.2646799,1.2632201,1.2635701,1790,0.011239447
2004-01-07 20:40:46.289,1.2636399,1.2641699,1.2632401,1.2637401,2797,0.0011828088
2004-01-07 21:27:23.681,1.2637,1.26442,1.26175,1.262385,3727,0.013814912
2004-01-07 22:29:39.662,1.2622399,1.2655301,1.261855,1.2646699,3621,0.02842053
2004-01-07 23:30:05.435,1.264725,1.26477,1.26211,1.2623401,3623,0.026257487
2004-01-08 00:30:48.318,1.26243,1.26336,1.2592599,1.2604,3615,0.018505156
2004-01-08 01:31:04.477,1.2602501,1.260925,1.2587,1.25904,3586,0.013712323
2004-01-08 02:31:06.602,1.25928,1.25959,1.25799,1.258415,3707,0.010024398
2004-01-08 03:32:54.453,1.25845,1.2599001,1.2581501,1.25934,3629,0.0107464045
2004-01-08 04:33:24.905,1.2593501,1.25968,1.2581401,1.2585001,3889,0.010882804
2004-01-08 05:38:23.054,1.25858,1.2603099,1.2578349,1.2602401,3708,0.019489571
2004-01-08 06:40:12.106,1.260175,1.26124,1.25857,1.25892,3670,0.013625057
2004-01-08 07:41:24.039,1.259035,1.26126,1.25839,1.25998,3763,0.010280959
2004-01-08 08:44:08.497,1.2599101,1.26011,1.2558501,1.2574999,3835,0.024768826
2004-01-08 09:48:04.129,1.2576101,1.2581799,1.25694,1.2577,3694,0.0010864428
2004-01-08 10:49:38.855,1.2576001,1.2588401,1.2569201,1.2579999,3486,0.0043552783
2004-01-08 11:47:46.509,1.25811,1.263385,1.25759,1.262195,3581,0.040170494
2004-01-08 12:47:28.431,1.26249,1.26897,1.26173,1.26835,3560,0.048514236
2004-01-08 13:46:50.006,1.26827,1.274445,1.268125,1.27353,3629,0.045932453
2004-01-08 14:47:20.841,1.27372,1.27372,1.2706399,1.2715,3618,0.019479739
2004-01-08 15:47:40.907,1.27141,1.2725401,1.271395,1.2720201,970,0.0064843907
2004-01-08 16:03:51.419,1.27208,1.2723501,1.27143,1.2715399,237,0.008493867
2004-01-08 16:07:48.864,1.27156,1.27279,1.27151,1.2721701,282,0.010135296
2004-01-08 16:12:31.709,1.2725,1.27392,1.2720001,1.27367,381,0.010305316
2004-01-08 16:18:53.687,1.27354,1.27414,1.2732949,1.2736499,331,0.0015060044
2004-01-08 16:24:25.058,1.273535,1.2741499,1.27332,1.2739849,345,0.0073507642
2004-01-08 16:30:10.806,1.27419,1.27421,1.27328,1.2733049,424,0.014730509
2004-01-08 16:37:14.980,1.2732949,1.2760401,1.2732699,1.275765,660,0.02563576
2004-01-08 16:48:15.724,1.275745,1.27754,1.2755599,1.27712,546,0.018823152
2004-01-08 16:57:26.062,1.27739,1.27771,1.276495,1.2771399,647,0.0028815356
2004-01-08 17:08:13.745,1.277245,1.2776201,1.276085,1.276525,822,0.006215207
2004-01-08 17:21:56.144,1.2766249,1.27702,1.275795,1.276255,829,0.0035715478
2004-01-08 17:35:46.203,1.2763801,1.27791,1.2759,1.2771,1231,0.008799936
2004-01-08 17:56:18.061,1.277095,1.27737,1.2760899,1.276345,955,0.009022084
2004-01-08 18:12:13.773,1.27635,1.27682,1.275845,1.276535,1103,0.0026264663
2004-01-08 18:30:37.861,1.27655,1.276935,1.27554,1.27585,543,0.008041721
2004-01-08 18:39:41.001,1.2757299,1.2764399,1.2756801,1.276165,793,0.0071796407
2004-01-08 18:52:55.790,1.276125,1.2762599,1.2755,1.275635,429,0.008493385
2004-01-08 19:00:05.790,1.2756851,1.27613,1.27443,1.27474,891,0.010588681
2004-01-08 19:14:57.428,1.27469,1.276415,1.27456,1.2761099,1047,0.01881101
2004-01-08 19:32:24.656,1.2764399,1.277355,1.27579,1.2759299,1303,0.0067282557
2004-01-08 19:54:08.345,1.27589,1.27642,1.27545,1.276095,1725,0.0027392374
2004-01-08 20:22:53.803,1.2760999,1.27671,1.2755599,1.27618,1791,0.00095579994
2004-01-08 20:52:45.720,1.27615,1.27668,1.27545,1.2757001,3365,0.004825038
2004-01-08 21:48:58.050,1.275675,1.2775149,1.27559,1.27677,3794,0.014094535
2004-01-08 22:52:13.991,1.2767799,1.27845,1.27672,1.27695,3656,0.0019661686
2004-01-08 23:53:11.279,1.27713,1.2772,1.27537,1.2757399,3821,0.01796208
2004-01-09 00:56:56.690,1.2757599,1.27677,1.2753899,1.27607,3504,0.003860534
2004-01-09 01:55:21.737,1.2761049,1.27671,1.27566,1.27651,3615,0.005352412
2004-01-09 02:55:37.425,1.2764599,1.27661,1.27569,1.2760799,3921,0.0048597115
2004-01-09 04:00:59.843,1.2760301,1.27634,1.27484,1.2749901,3805,0.014082915
2004-01-09 05:04:26.615,1.2749901,1.27537,1.2711201,1.2736499,3735,0.012556264
2004-01-09 06:06:46.449,1.27385,1.2742901,1.2715499,1.27316,3609,0.007975549
2004-01-09 07:06:57.268,1.27317,1.2736299,1.27139,1.2716401,3665,0.016393526
2004-01-09 08:08:10.411,1.27175,1.27321,1.2702899,1.272785,3672,0.010836029
2004-01-09 09:09:24.183,1.27265,1.274925,1.27229,1.27454,3795,0.020090071
2004-01-09 10:12:40.085,1.27466,1.275295,1.27274,1.2746501,3765,9.99019e-05
2004-01-09 11:15:35.474,1.2748001,1.27636,1.27392,1.2741699,3750,0.0066052377
2004-01-09 12:18:06.077,1.27407,1.27531,1.27279,1.2734749,3577,0.0061677755
2004-01-09 13:17:48.655,1.2734749,1.2845399,1.27268,1.2820101,3662,0.051743127
2004-01-09 14:18:52.015,1.28196,1.283385,1.28108,1.28283,3662,0.008021525
2004-01-09 15:19:56.143,1.28291,1.2853,1.28245,1.2848599,2538,0.017458621
2004-01-09 16:02:14.639,1.2848201,1.28658,1.28404,1.2862,225,0.010491855
2004-01-09 16:06:00.594,1.28641,1.2867,1.285955,1.286125,226,0.0036915753
2004-01-09 16:09:47.187,1.286265,1.286265,1.2853501,1.2858,353,0.0062295296
2004-01-09 16:15:40.734,1.2857599,1.28582,1.2830701,1.284805,383,0.005205287
2004-01-09 16:22:04.980,1.2846999,1.28532,1.2844,1.2850101,284,0.0036243794
2004-01-09 16:26:50.093,1.28502,1.2853999,1.283775,1.2850101,420,9.801363e-05
2004-01-09 16:33:50.926,1.28503,1.28503,1.283185,1.283535,499,0.01829908
2004-01-09 16:42:10.288,1.28345,1.285075,1.283155,1.284905,663,0.01230158
2004-01-09 16:53:15.038,1.28492,1.2859399,1.2846899,1.2851801,625,0.0027458076
2004-01-09 17:03:41.053,1.28526,1.28583,1.28457,1.2850101,739,0.0033322521
2004-01-09 17:16:01.083,1.2849901,1.28531,1.283965,1.284175,894,0.0102932295
2004-01-09 17:30:55.765,1.284255,1.28475,1.28318,1.284215,838,0.00043817895
2004-01-09 17:44:53.977,1.284255,1.285245,1.283595,1.283595,975,0.0075691813
2004-01-09 18:01:09.246,1.28352,1.2845199,1.28343,1.28372,1349,0.0026099184
2004-01-09 18:23:41.178,1.28387,1.2839501,1.283015,1.2833099,621,0.005808878
2004-01-09 18:34:02.412,1.28335,1.28432,1.28322,1.28403,789,0.007265946
2004-01-09 18:47:11.772,1.28389,1.2844601,1.28362,1.283865,578,0.0003738158
2004-01-09 18:56:50.753,1.283845,1.28425,1.2836599,1.2839401,510,0.0013641072
2004-01-09 19:05:21.749,1.2839301,1.28441,1.283505,1.283825,1005,0.0012554454
2004-01-09 19:22:12.210,1.2836549,1.283945,1.28215,1.28287,1272,0.009663452
2004-01-09 19:43:24.991,1.28311,1.2848,1.28263,1.2848,1380,0.016379086
2004-01-09 20:06:25.762,1.284585,1.284955,1.28409,1.28462,1851,0.0004943453
2004-01-09 20:37:17.456,1.28447,1.2848,1.28285,1.2830501,2575,0.018100915
2004-01-09 21:20:20.753,1.2829499,1.285645,1.28127,1.284685,176538,0.020256832
2004-01-11 22:22:49.581,1.2846401,1.284915,1.2836599,1.284485,4036,0.0020276136
2004-01-11 23:30:15.273,1.28441,1.2853,1.28369,1.2841799,3777,0.0029354594
2004-01-12 00:33:21.310,1.284225,1.28455,1.28301,1.2843399,3725,0.0014508197
2004-01-12 01:35:27.124,1.28424,1.28441,1.2825301,1.283565,3601,0.008506687
2004-01-12 02:35:28.733,1.283615,1.2844,1.28316,1.2838199,3790,0.0026055917
2004-01-12 03:38:42.748,1.28374,1.2848699,1.28339,1.284555,3722,0.011049902
2004-01-12 04:40:52.733,1.28466,1.28482,1.283885,1.28433,3931,0.0044944114
2004-01-12 05:46:43.391,1.28439,1.28457,1.28314,1.2840049,3840,0.005013348
2004-01-12 06:50:56.674,1.28404,1.28685,1.28354,1.28558,3772,0.016403018
2004-01-12 07:53:49.447,1.28563,1.289635,1.28563,1.2881501,3739,0.026339332
2004-01-12 08:56:09.667,1.2882199,1.289345,1.28758,1.2883799,3581,0.0016853919
2004-01-12 09:56:10.337,1.2885201,1.28914,1.287035,1.2874,3743,0.012030914
2004-01-12 10:58:51.467,1.2872,1.2878201,1.2844901,1.285475,3596,0.018418714
2004-01-12 11:58:48.978,1.28555,1.287675,1.28273,1.283255,3562,0.021512056
2004-01-12 12:58:21.818,1.283475,1.283475,1.2785699,1.2790799,3647,0.04099758
2004-01-12 13:59:10.647,1.27895,1.28071,1.27666,1.279855,3675,0.008468866
2004-01-12 15:00:28.741,1.27984,1.2811999,1.2788999,1.280275,3658,0.004465351
2004-01-12 16:01:27.097,1.280305,1.280805,1.280205,1.280405,207,0.001396669
2004-01-12 16:04:54.762,1.2804201,1.28072,1.2795451,1.2799201,225,0.0063402317
2004-01-12 16:08:40.549,1.2797799,1.28064,1.27967,1.280275,326,0.0064049475
2004-01-12 16:14:07.613,1.28051,1.2811949,1.27986,1.2804301,370,0.000793166
2004-01-12 16:20:18.442,1.28021,1.28041,1.27966,1.28,310,0.0029664799
2004-01-12 16:25:29.464,1.280015,1.2802501,1.2794399,1.2797401,394,0.0036668596
2004-01-12 16:32:03.721,1.2797201,1.28023,1.2795401,1.27998,479,0.0033229175
2004-01-12 16:40:03.523,1.2799649,1.28064,1.27975,1.28027,677,0.0037983758
2004-01-12 16:51:21.800,1.28006,1.28043,1.2797949,1.2800751,517,0.00023715862
2004-01-12 16:59:59.323,1.280085,1.2804999,1.27908,1.2797999,685,0.0033856544
2004-01-12 17:11:26.795,1.27953,1.28003,1.2788601,1.278945,936,0.007229874
2004-01-12 17:27:03.619,1.278925,1.2801,1.2788401,1.2797899,801,0.011927501
2004-01-12 17:40:25.566,1.2797401,1.2806699,1.2786,1.278705,1104,0.011019021
2004-01-12 17:58:49.948,1.2786701,1.27922,1.2774401,1.278065,1073,0.0078011896
2004-01-12 18:16:46.946,1.27809,1.27895,1.27794,1.278895,922,0.011171826
2004-01-12 18:32:09.848,1.2789149,1.2793,1.27712,1.277345,721,0.020208498
2004-01-12 18:44:11.580,1.27724,1.27789,1.27585,1.2766099,641,0.006659662
2004-01-12 18:54:53.164,1.27654,1.27654,1.27529,1.27585,435,0.007530222
2004-01-12 19:02:08.818,1.27578,1.276655,1.27507,1.275415,1068,0.0048566633
2004-01-12 19:19:57.957,1.27534,1.27566,1.27442,1.2748101,1040,0.0066344375
2004-01-12 19:37:18.736,1.2744501,1.27564,1.2744501,1.2752199,1420,0.009101595
2004-01-12 20:00:59.624,1.27513,1.27546,1.27337,1.273955,1769,0.0141568845
2004-01-12 20:30:29.696,1.273895,1.274945,1.2734799,1.274035,1991,0.0018904991
2004-01-12 21:03:43.074,1.274155,1.275655,1.27381,1.27474,3700,0.007307205
2004-01-12 22:05:34.408,1.2748001,1.2748101,1.2732,1.2741051,3693,0.008227607
2004-01-12 23:07:09.340,1.273995,1.274305,1.2732501,1.27362,3612,0.004791685
