Execution_RealTime,symbol,Type,lots,OpenTime,Close Time,Open Price,Close Price,Profit_JPY,Pips,S/L,T/P
2025-12-28 01:44:29,USDJPY,BUY,0.43,2014-07-17 21:00:00,2014-07-17 23:00:00,1.35345,1.351903969217687,-9972.0,-15.5,1.351903969217687,0
2025-12-28 01:44:29,USDJPY,BUY,0.16,2014-07-21 06:00:00,2014-07-22 17:00:00,1.35296,1.3489009892869286,-9742.0,-40.6,1.3489009892869286,0
2025-12-28 01:44:29,USDJPY,BUY,0.34,2014-07-23 19:00:00,2014-07-24 15:00:00,1.34738,1.345415714632653,-10018.0,-19.6,1.345415714632653,0
2025-12-28 01:44:29,USDJPY,BUY,0.15,2014-07-24 20:00:00,2014-07-25 21:00:00,1.34795,1.3436471943061226,-9681.0,-43.0,1.3436471943061226,0
2025-12-28 01:44:29,USDJPY,BUY,0.33,2014-07-28 15:00:00,2014-07-29 21:00:00,1.3436,1.341602713,-9887.0,-20.0,1.341602713,0
2025-12-28 01:44:29,USDJPY,BUY,0.23,2014-07-31 03:00:00,2014-07-31 03:00:00,1.33907,1.33907,0.0,0.0,1.336134028564626,0
2025-12-28 01:44:29,USDJPY,BUY,0.39,2014-07-31 01:00:00,2014-08-05 23:00:00,1.33795,1.3362425107959184,-9989.0,-17.1,1.3362425107959184,0
2025-12-28 01:44:29,USDJPY,SELL,0.5,2014-08-06 09:00:00,2014-08-06 23:00:00,1.33655,1.33565,6750.0,9.0,1.3378717047619046,0
2025-12-28 01:44:29,USDJPY,SELL,1.0,2014-08-07 13:00:00,2014-08-07 21:00:00,1.33854,1.3392094619047619,-10042.0,-6.7,1.3392094619047619,0
2025-12-28 01:44:29,USDJPY,SELL,0.57,2014-08-08 12:00:00,2014-08-08 15:00:00,1.33562,1.3367839761904763,-9952.0,-11.6,1.3367839761904763,0
2025-12-28 01:44:29,USDJPY,SELL,0.33,2014-08-08 20:00:00,2014-08-08 23:00:00,1.33894,1.3409541095238096,-9970.0,-20.1,1.3409541095238096,0
2025-12-28 01:44:29,USDJPY,SELL,0.27,2014-08-09 05:00:00,2014-08-20 04:00:00,1.34085,1.33212,35357.0,87.3,1.3433370428571427,0
2025-12-28 01:44:29,USDJPY,SELL,0.18,2014-08-21 03:00:00,2014-08-23 03:00:00,1.32613,1.3242,5211.0,19.3,1.3298251999999997,0
2025-12-28 01:44:29,USDJPY,SELL,0.63,2014-08-25 19:00:00,2014-08-26 15:00:00,1.32003,1.3210917047619046,-10033.0,-10.6,1.3210917047619046,0
2025-12-28 01:44:29,USDJPY,SELL,0.39,2014-08-26 19:00:00,2014-08-27 14:00:00,1.31981,1.31651,19305.0,33.0,1.3215150285714288,0
2025-12-28 01:44:29,USDJPY,SELL,0.37,2014-08-28 04:00:00,2014-08-28 10:00:00,1.31946,1.3212686523809527,-10038.0,-18.1,1.3212686523809527,0
2025-12-28 01:44:29,USDJPY,SELL,0.19,2014-08-28 18:00:00,2014-09-01 15:00:00,1.3186,1.31319,15418.0,54.1,1.3221972142857144,0
2025-12-28 01:44:29,USDJPY,SELL,0.47,2014-09-01 22:00:00,2014-09-02 21:00:00,1.31342,1.31229,7967.0,11.3,1.3148239397301587,0
2025-12-28 01:44:29,USDJPY,SELL,0.27,2014-09-04 02:00:00,2014-09-05 04:00:00,1.31363,1.2948,76262.0,188.3,1.3161007486553287,0
2025-12-28 01:44:29,USDJPY,SELL,0.2,2014-09-05 23:00:00,2014-09-09 23:00:00,1.29579,1.29137,13260.0,44.2,1.2990760049818593,0
2025-12-28 01:58:22,USDJPY,BUY,0.1,2009-07-01 15:00:00,2009-07-02 03:00:00,1.40604,1.41468,12960.0,86.4,1.399344,0
2025-12-28 01:58:22,USDJPY,BUY,0.15,2009-07-03 03:00:00,2009-07-03 06:00:00,1.40253,1.3982252714285714,-9686.0,-43.0,1.3982252714285714,0
2025-12-28 01:58:22,USDJPY,BUY,0.15,2009-07-03 09:00:00,2009-07-06 16:00:00,1.39663,1.3922965714285713,-9750.0,-43.3,1.3922965714285713,0
2025-12-28 01:58:22,USDJPY,BUY,0.1,2009-07-07 00:00:00,2009-07-08 15:00:00,1.39366,1.3870875218675087,-9859.0,-65.7,1.3870875218675087,0
2025-12-28 01:58:22,USDJPY,BUY,0.13,2009-07-08 22:00:00,2009-07-09 00:00:00,1.3902,1.3848777372244898,-10378.0,-53.2,1.3848777372244898,0
2025-12-28 01:58:22,USDJPY,BUY,0.11,2009-07-09 09:00:00,2009-07-20 22:00:00,1.38864,1.42146,54153.0,328.2,1.3826401283265308,0
2025-12-28 01:58:22,USDJPY,BUY,0.16,2009-07-21 18:00:00,2009-07-22 01:00:00,1.42226,1.4178,-10704.0,-44.6,1.4180800045124673,0
2025-12-28 01:58:22,USDJPY,BUY,0.2,2009-07-22 10:00:00,2009-07-22 22:00:00,1.41905,1.4156740782333646,-10128.0,-33.8,1.4156740782333646,0
2025-12-28 01:58:22,USDJPY,BUY,0.1,2009-07-23 09:00:00,2009-07-24 05:00:00,1.42221,1.4153001436652417,-10365.0,-69.1,1.4153001436652417,0
2025-12-28 01:58:22,USDJPY,BUY,0.19,2009-07-24 10:00:00,2009-07-29 15:00:00,1.41501,1.4114275958689404,-10210.0,-35.8,1.4114275958689404,0
2025-12-28 01:58:22,USDJPY,BUY,0.11,2009-07-30 09:00:00,2009-08-04 03:00:00,1.4059,1.44073,57470.0,348.3,1.399804825796638,0
2025-12-28 01:58:22,USDJPY,BUY,0.17,2009-08-04 17:00:00,2009-08-04 21:00:00,1.44078,1.4368425866326526,-10040.0,-39.4,1.4368425866326526,0
2025-12-28 01:58:22,USDJPY,BUY,0.09,2009-08-05 01:00:00,2009-08-05 23:00:00,1.44274,1.435667310061224,-9548.0,-70.7,1.435667310061224,0
2025-12-28 01:58:22,USDJPY,BUY,0.1,2009-08-06 06:00:00,2009-08-06 23:00:00,1.44125,1.4346366571428573,-9920.0,-66.1,1.4346366571428573,0
2025-12-28 01:58:22,USDJPY,BUY,0.19,2009-08-07 06:00:00,2009-08-07 21:00:00,1.43523,1.4317702952380953,-9860.0,-34.6,1.4317702952380953,0
2025-12-28 01:58:22,USDJPY,BUY,0.21,2009-08-08 05:00:00,2009-08-10 23:00:00,1.41804,1.4149093428571429,-9862.0,-31.3,1.4149093428571429,0
2025-12-28 01:58:22,USDJPY,BUY,0.14,2009-08-11 09:00:00,2009-08-12 16:00:00,1.41447,1.4098510571428573,-9700.0,-46.2,1.4098510571428573,0
2025-12-28 01:58:22,USDJPY,BUY,0.09,2009-08-12 21:00:00,2009-08-17 19:00:00,1.41534,1.4078364285714282,-10130.0,-75.0,1.4078364285714282,0
2025-12-28 01:58:22,USDJPY,BUY,0.14,2009-08-18 02:00:00,2009-09-09 05:00:00,1.40874,1.44775,81921.0,390.1,1.4039203571428571,0
2025-12-28 03:27:10,USDJPY,SELL,0.05,2016-07-01 00:00:00,2016-07-01 22:00:00,1.10339,1.115913019047619,-9392.0,-125.2,1.115913019047619,0
2025-12-28 03:27:10,USDJPY,SELL,0.18,2016-07-02 01:00:00,2016-07-05 16:00:00,1.11356,1.117185083333333,-9788.0,-36.3,1.117185083333333,0
2025-12-28 03:27:10,USDJPY,SELL,0.14,2016-07-05 20:00:00,2016-07-30 00:00:00,1.11433,1.119174969954648,-10174.0,-48.4,1.119174969954648,0
2025-12-28 03:27:10,USDJPY,SELL,0.23,2016-07-30 05:00:00,2016-08-02 16:00:00,1.11726,1.1201153581632655,-9851.0,-28.6,1.1201153581632655,0
2025-12-28 03:27:10,USDJPY,SELL,0.34,2016-08-02 19:00:00,2016-08-02 22:00:00,1.11919,1.1211469297616494,-9980.0,-19.6,1.1211469297616494,0
2025-12-28 03:27:10,USDJPY,SELL,0.3,2016-08-03 09:00:00,2016-08-16 15:00:00,1.12144,1.1236568933106574,-9976.0,-22.2,1.1236568933106574,0
2025-12-28 03:27:10,USDJPY,SELL,0.12,2016-08-17 01:00:00,2016-08-18 10:00:00,1.12691,1.1323748333333334,-9837.0,-54.6,1.1323748333333334,0
2025-12-28 03:27:10,USDJPY,SELL,0.27,2016-08-18 13:00:00,2016-08-18 16:00:00,1.13043,1.1329404517142856,-10167.0,-25.1,1.1329404517142856,0
2025-12-28 03:27:10,USDJPY,SELL,0.23,2016-08-19 09:00:00,2016-10-21 05:00:00,1.13414,1.09292,142209.0,412.2,1.1370218257721847,0
2025-12-28 03:27:10,USDJPY,SELL,0.6,2016-10-24 07:00:00,2016-10-24 16:00:00,1.08784,1.0889567333333332,-10051.0,-11.2,1.0889567333333332,0
2025-12-28 03:27:10,USDJPY,SELL,0.42,2016-10-24 22:00:00,2016-10-26 03:00:00,1.08856,1.0901406714285715,-9958.0,-15.8,1.0901406714285715,0
2025-12-28 03:27:10,USDJPY,SELL,0.35,2016-10-26 08:00:00,2016-10-26 15:00:00,1.08861,1.0905412857142858,-10139.0,-19.3,1.0905412857142858,0
2025-12-28 03:27:10,USDJPY,SELL,0.1,2016-10-26 21:00:00,2016-10-26 22:00:00,1.09171,1.09294,-1845.0,-12.3,0.0,0
2025-12-28 03:27:10,USDJPY,SELL,0.14,2016-10-27 04:00:00,2016-10-28 23:00:00,1.09012,1.0948464142857144,-9925.0,-47.3,1.0948464142857144,0
2025-12-28 03:27:10,USDJPY,SELL,0.44,2016-11-02 08:00:00,2016-11-02 08:00:00,1.10553,1.10553,0.0,0.0,1.107045429721089,0
